# forecast_id: 31ae8548-9a07-11e9-b2f4-0a580a8003d5
# metadata: https://api.solarforecastarbiter.org/forecasts/single/31ae8548-9a07-11e9-b2f4-0a580a8003d5/metadata
timestamp,value
20190808T18:00:00+0000,350.74
20190808T19:00:00+0000,338.021
20190808T20:00:00+0000,348.368
20190808T21:00:00+0000,335.662
20190808T22:00:00+0000,300.812
20190808T23:00:00+0000,246.371
20190809T00:00:00+0000,176.523
20190809T01:00:00+0000,97.5472
20190809T02:00:00+0000,24.0199
20190809T03:00:00+0000,0.0432288
20190809T04:00:00+0000,0.0
20190809T05:00:00+0000,0.0
20190809T06:00:00+0000,0.0
20190809T07:00:00+0000,0.0
20190809T08:00:00+0000,0.0
20190809T09:00:00+0000,0.0
20190809T10:00:00+0000,0.0
20190809T11:00:00+0000,0.0
20190809T12:00:00+0000,0.0
20190809T13:00:00+0000,0.205941
20190809T14:00:00+0000,29.8045
20190809T15:00:00+0000,105.309
20190809T16:00:00+0000,183.687
20190809T17:00:00+0000,252.202
20190809T18:00:00+0000,814.259
20190809T19:00:00+0000,512.935
20190809T20:00:00+0000,347.768
20190809T21:00:00+0000,334.986
20190809T22:00:00+0000,305.6
20190809T23:00:00+0000,245.456
20190810T00:00:00+0000,175.474
20190810T01:00:00+0000,96.4053
20190810T02:00:00+0000,23.1708
20190810T03:00:00+0000,0.0657569
20190810T04:00:00+0000,0.0
20190810T05:00:00+0000,0.0
20190810T06:00:00+0000,0.0
20190810T07:00:00+0000,0.0
20190810T08:00:00+0000,0.0
20190810T09:00:00+0000,0.0
20190810T10:00:00+0000,0.0
20190810T11:00:00+0000,0.0
20190810T12:00:00+0000,0.0
20190810T13:00:00+0000,0.177688
20190810T14:00:00+0000,29.1633
20190810T15:00:00+0000,104.549
20190810T16:00:00+0000,182.999
20190810T17:00:00+0000,251.586
20190810T18:00:00+0000,304.226
20190810T19:00:00+0000,336.88
20190810T20:00:00+0000,347.151
20190810T21:00:00+0000,334.289
20190810T22:00:00+0000,299.22
20190810T23:00:00+0000,244.515
20190811T00:00:00+0000,174.395
20190811T01:00:00+0000,95.2354
20190811T02:00:00+0000,22.3183
20190811T03:00:00+0000,0.021482
20190811T04:00:00+0000,0.0
20190811T05:00:00+0000,0.0
20190811T06:00:00+0000,0.0
20190811T07:00:00+0000,0.0
20190811T08:00:00+0000,0.0
20190811T09:00:00+0000,0.0
20190811T10:00:00+0000,0.0
20190811T11:00:00+0000,0.0
20190811T12:00:00+0000,0.0
20190811T13:00:00+0000,0.152289
20190811T14:00:00+0000,28.5276
20190811T15:00:00+0000,109.569
20190811T16:00:00+0000,266.952
20190811T17:00:00+0000,717.037
20190811T18:00:00+0000,856.263
20190811T19:00:00+0000,960.831
20190811T20:00:00+0000,990.047
20190811T21:00:00+0000,953.062
20190811T22:00:00+0000,852.535
20190811T23:00:00+0000,695.844
20190812T00:00:00+0000,456.487
20190812T01:00:00+0000,268.68
20190812T02:00:00+0000,61.326
20190812T03:00:00+0000,0.0403092
20190812T04:00:00+0000,0.0
20190812T05:00:00+0000,0.0
20190812T06:00:00+0000,0.0
20190812T07:00:00+0000,0.0
20190812T08:00:00+0000,0.0
20190812T09:00:00+0000,0.0
20190812T10:00:00+0000,0.0
20190812T11:00:00+0000,0.0
20190812T12:00:00+0000,0.0
20190812T13:00:00+0000,0.370268
20190812T14:00:00+0000,79.7074
20190812T15:00:00+0000,294.352
20190812T16:00:00+0000,518.896
20190812T17:00:00+0000,715.238
20190812T18:00:00+0000,865.838
20190812T19:00:00+0000,959.108
20190812T20:00:00+0000,988.185
20190812T21:00:00+0000,950.952
20190812T22:00:00+0000,850.084
20190812T23:00:00+0000,692.996
20190813T00:00:00+0000,491.856
20190813T01:00:00+0000,265.181
20190813T02:00:00+0000,58.8859
20190813T03:00:00+0000,0.025171
20190813T04:00:00+0000,0.0
20190813T05:00:00+0000,0.0
20190813T06:00:00+0000,0.0
20190813T07:00:00+0000,0.0
20190813T08:00:00+0000,0.0
20190813T09:00:00+0000,0.0
20190813T10:00:00+0000,0.0
20190813T11:00:00+0000,0.0
20190813T12:00:00+0000,0.0
20190813T13:00:00+0000,0.312696
20190813T14:00:00+0000,77.9239
20190813T15:00:00+0000,292.166
20190813T16:00:00+0000,516.899
20190813T17:00:00+0000,713.421
20190813T18:00:00+0000,864.106
20190813T19:00:00+0000,957.346
20190813T20:00:00+0000,986.273
20190813T21:00:00+0000,948.78
20190813T22:00:00+0000,847.563
20190813T23:00:00+0000,690.069
20190814T00:00:00+0000,488.525
20190814T01:00:00+0000,261.606
20190814T02:00:00+0000,56.4513
20190814T03:00:00+0000,0.0149108
20190814T04:00:00+0000,0.0
20190814T05:00:00+0000,0.0
20190814T06:00:00+0000,0.0
20190814T07:00:00+0000,0.0
20190814T08:00:00+0000,0.0
20190814T09:00:00+0000,0.0
20190814T10:00:00+0000,0.0
20190814T11:00:00+0000,0.0
20190814T12:00:00+0000,0.0
20190814T13:00:00+0000,0.261923
20190814T14:00:00+0000,74.1775
20190814T15:00:00+0000,161.806
20190814T16:00:00+0000,180.211
20190814T17:00:00+0000,350.81
20190814T18:00:00+0000,514.82
20190814T19:00:00+0000,334.44
20190814T20:00:00+0000,408.488
20190814T21:00:00+0000,491.257
20190814T22:00:00+0000,559.371
20190814T23:00:00+0000,401.245
20190815T00:00:00+0000,169.789
20190815T01:00:00+0000,187.534
20190815T02:00:00+0000,44.1942
20190815T03:00:00+0000,0.00759228
20190815T04:00:00+0000,0.0
20190815T05:00:00+0000,0.0
20190815T06:00:00+0000,0.0
20190815T07:00:00+0000,0.0
20190815T08:00:00+0000,0.0
20190815T09:00:00+0000,0.0
20190815T10:00:00+0000,0.0
20190815T11:00:00+0000,0.0
20190815T12:00:00+0000,0.0
20190815T13:00:00+0000,0.217464
20190815T14:00:00+0000,74.4089
20190815T15:00:00+0000,287.777
20190815T16:00:00+0000,512.868
20190815T17:00:00+0000,709.723
20190815T18:00:00+0000,860.552
20190815T19:00:00+0000,953.699
20190815T20:00:00+0000,982.294
20190815T21:00:00+0000,944.249
20190815T22:00:00+0000,842.306
20190815T23:00:00+0000,683.981
20190816T00:00:00+0000,481.649
20190816T01:00:00+0000,254.569
20190816T02:00:00+0000,49.0708
20190816T03:00:00+0000,0.00336073
20190816T04:00:00+0000,0.0
20190816T05:00:00+0000,0.0
20190816T06:00:00+0000,0.0
20190816T07:00:00+0000,0.0
20190816T08:00:00+0000,0.0
20190816T09:00:00+0000,0.0
20190816T10:00:00+0000,0.0
20190816T11:00:00+0000,0.0
20190816T12:00:00+0000,0.0
20190816T13:00:00+0000,0.180794
20190816T14:00:00+0000,72.8593
20190816T15:00:00+0000,285.922
20190816T16:00:00+0000,511.238
20190816T17:00:00+0000,708.275
20190816T18:00:00+0000,859.175
20190816T19:00:00+0000,952.266
20190816T20:00:00+0000,980.681
20190816T21:00:00+0000,942.342
20190816T22:00:00+0000,840.016
20190816T23:00:00+0000,681.25
20190817T00:00:00+0000,478.507
20190817T01:00:00+0000,251.441
20190817T02:00:00+0000,49.6486
20190817T03:00:00+0000,0.000761015
20190817T04:00:00+0000,0.0
20190817T05:00:00+0000,0.0
20190817T06:00:00+0000,0.0
20190817T07:00:00+0000,0.0
20190817T08:00:00+0000,0.0
20190817T09:00:00+0000,0.0
20190817T10:00:00+0000,0.0
20190817T11:00:00+0000,0.0
20190817T12:00:00+0000,0.0
20190817T13:00:00+0000,0.0527337
20190817T14:00:00+0000,25.0256
20190817T15:00:00+0000,99.5429
20190817T16:00:00+0000,178.5
20190817T17:00:00+0000,247.533
20190817T18:00:00+0000,300.374
20190817T19:00:00+0000,543.161
20190817T20:00:00+0000,915.804
20190817T21:00:00+0000,873.557
20190817T22:00:00+0000,549.374
20190817T23:00:00+0000,458.238
20190818T00:00:00+0000,376.717
20190818T01:00:00+0000,194.991
20190818T02:00:00+0000,16.9487
20190818T03:00:00+0000,0.0
20190818T04:00:00+0000,0.0
20190818T05:00:00+0000,0.0
20190818T06:00:00+0000,0.0
20190818T07:00:00+0000,0.0
20190818T08:00:00+0000,0.0
20190818T09:00:00+0000,0.0
20190818T10:00:00+0000,0.0
20190818T11:00:00+0000,0.0
20190818T12:00:00+0000,0.0
20190818T13:00:00+0000,0.0741566
20190818T14:00:00+0000,55.5612
20190818T15:00:00+0000,99.0099
20190818T16:00:00+0000,187.983
20190818T17:00:00+0000,247.162
20190818T18:00:00+0000,316.741
20190818T19:00:00+0000,332.562
20190818T20:00:00+0000,342.371
20190818T21:00:00+0000,401.997
20190818T22:00:00+0000,423.072
20190818T23:00:00+0000,364.249
20190819T00:00:00+0000,168.524
20190819T01:00:00+0000,174.902
20190819T02:00:00+0000,15.9062
20190819T03:00:00+0000,0.0
20190819T04:00:00+0000,0.0
20190819T05:00:00+0000,0.0
20190819T06:00:00+0000,0.0
20190819T07:00:00+0000,0.0
20190819T08:00:00+0000,0.0
20190819T09:00:00+0000,0.0
20190819T10:00:00+0000,0.0
20190819T11:00:00+0000,0.0
20190819T12:00:00+0000,0.0
20190819T13:00:00+0000,0.0985612
20190819T14:00:00+0000,68.8132
20190819T15:00:00+0000,281.353
20190819T16:00:00+0000,490.986
20190819T17:00:00+0000,695.924
20190819T18:00:00+0000,856.185
20190819T19:00:00+0000,949.068
20190819T20:00:00+0000,976.883
20190819T21:00:00+0000,937.599
20190819T22:00:00+0000,834.049
20190819T23:00:00+0000,673.879
20190820T00:00:00+0000,469.704
20190820T01:00:00+0000,241.612
20190820T02:00:00+0000,43.3663
20190820T03:00:00+0000,0.0
20190820T04:00:00+0000,0.0
20190820T05:00:00+0000,0.0
20190820T06:00:00+0000,0.0
20190820T07:00:00+0000,0.0
20190820T08:00:00+0000,0.0
20190820T09:00:00+0000,0.0
20190820T10:00:00+0000,0.0
20190820T11:00:00+0000,0.0
20190820T12:00:00+0000,0.0
20190820T13:00:00+0000,0.0813425
20190820T14:00:00+0000,67.4826
20190820T15:00:00+0000,279.811
20190820T16:00:00+0000,506.193
20190820T17:00:00+0000,703.978
20190820T18:00:00+0000,855.119
20190820T19:00:00+0000,947.911
20190820T20:00:00+0000,975.507
20190820T21:00:00+0000,935.888
20190820T22:00:00+0000,831.915
20190820T23:00:00+0000,671.266
20190821T00:00:00+0000,466.61
20190821T01:00:00+0000,238.192
20190821T02:00:00+0000,41.3055
20190821T03:00:00+0000,0.0
20190821T04:00:00+0000,0.0
20190821T05:00:00+0000,0.0
20190821T06:00:00+0000,0.0
20190821T07:00:00+0000,0.0
20190821T08:00:00+0000,0.0
20190821T09:00:00+0000,0.0
20190821T10:00:00+0000,0.0
20190821T11:00:00+0000,0.0
20190821T12:00:00+0000,0.0
20190821T13:00:00+0000,0.0644034
20190821T14:00:00+0000,66.1614
20190821T15:00:00+0000,278.259
20190821T16:00:00+0000,504.888
20190821T17:00:00+0000,474.417
20190821T18:00:00+0000,831.811
20190821T19:00:00+0000,946.707
20190821T20:00:00+0000,974.073
20190821T21:00:00+0000,934.112
20190821T22:00:00+0000,829.708
20190821T23:00:00+0000,668.576
20190822T00:00:00+0000,463.438
20190822T01:00:00+0000,234.703
20190822T02:00:00+0000,39.2676
20190822T03:00:00+0000,0.0
20190822T04:00:00+0000,0.0
20190822T05:00:00+0000,0.0
20190822T06:00:00+0000,0.0
20190822T07:00:00+0000,0.0
20190822T08:00:00+0000,0.0
20190822T09:00:00+0000,0.0
20190822T10:00:00+0000,0.0
20190822T11:00:00+0000,0.0
20190822T12:00:00+0000,0.0
20190822T13:00:00+0000,0.0501084
20190822T14:00:00+0000,64.8497
20190822T15:00:00+0000,276.696
20190822T16:00:00+0000,503.565
20190822T17:00:00+0000,701.673
20190822T18:00:00+0000,852.875
20190822T19:00:00+0000,945.456
20190822T20:00:00+0000,972.582
20190822T21:00:00+0000,932.27
20190822T22:00:00+0000,827.429
20190822T23:00:00+0000,665.809
20190823T00:00:00+0000,173.031
20190823T01:00:00+0000,80.9013
20190823T02:00:00+0000,13.04
20190823T03:00:00+0000,0.0
20190823T04:00:00+0000,0.0
20190823T05:00:00+0000,0.0
20190823T06:00:00+0000,0.0
20190823T07:00:00+0000,0.0
20190823T08:00:00+0000,0.0
20190823T09:00:00+0000,0.0
20190823T10:00:00+0000,0.0
20190823T11:00:00+0000,0.0
20190823T12:00:00+0000,0.0
20190823T13:00:00+0000,0.0371985
20190823T14:00:00+0000,63.5478
20190823T15:00:00+0000,275.121
20190823T16:00:00+0000,498.957
20190823T17:00:00+0000,331.676
20190823T18:00:00+0000,325.773
20190823T19:00:00+0000,944.155
20190823T20:00:00+0000,971.032
20190823T21:00:00+0000,930.361
20190823T22:00:00+0000,632.009
20190823T23:00:00+0000,365.626
20190824T00:00:00+0000,394.502
20190824T01:00:00+0000,79.6337
20190824T02:00:00+0000,12.3466
20190824T03:00:00+0000,0.0
20190824T04:00:00+0000,0.0
20190824T05:00:00+0000,0.0
20190824T06:00:00+0000,0.0
20190824T07:00:00+0000,0.0
20190824T08:00:00+0000,0.0
20190824T09:00:00+0000,0.0
20190824T10:00:00+0000,0.0
20190824T11:00:00+0000,0.0
20190824T12:00:00+0000,0.0
20190824T13:00:00+0000,0.011799
20190824T14:00:00+0000,52.9485
20190824T15:00:00+0000,273.535
20190824T16:00:00+0000,312.035
20190824T17:00:00+0000,435.634
20190824T18:00:00+0000,430.341
20190824T19:00:00+0000,329.982
20190824T20:00:00+0000,351.901
20190824T21:00:00+0000,801.66
20190824T22:00:00+0000,817.305
20190824T23:00:00+0000,660.047
20190825T00:00:00+0000,447.567
20190825T01:00:00+0000,223.84
20190825T02:00:00+0000,33.3277
20190825T03:00:00+0000,0.0
20190825T04:00:00+0000,0.0
20190825T05:00:00+0000,0.0
20190825T06:00:00+0000,0.0
20190825T07:00:00+0000,0.0
20190825T08:00:00+0000,0.0
20190825T09:00:00+0000,0.0
20190825T10:00:00+0000,0.0
20190825T11:00:00+0000,0.0
20190825T12:00:00+0000,0.0
20190825T13:00:00+0000,0.0196929
20190825T14:00:00+0000,60.5775
20190825T15:00:00+0000,271.937
20190825T16:00:00+0000,499.474
20190825T17:00:00+0000,684.385
20190825T18:00:00+0000,849.215
20190825T19:00:00+0000,329.492
20190825T20:00:00+0000,338.715
20190825T21:00:00+0000,324.22
20190825T22:00:00+0000,287.054
20190825T23:00:00+0000,229.968
20190826T00:00:00+0000,157.495
20190826T01:00:00+0000,77.0325
20190826T02:00:00+0000,31.4157
20190826T03:00:00+0000,0.0
20190826T04:00:00+0000,0.0
20190826T05:00:00+0000,0.0
20190826T06:00:00+0000,0.0
20190826T07:00:00+0000,0.0
20190826T08:00:00+0000,0.0
20190826T09:00:00+0000,0.0
20190826T10:00:00+0000,0.0
20190826T11:00:00+0000,0.0
20190826T12:00:00+0000,0.0
20190826T13:00:00+0000,0.00894797
20190826T14:00:00+0000,24.3884
20190826T15:00:00+0000,101.643
20190826T16:00:00+0000,174.324
20190826T17:00:00+0000,252.905
20190826T18:00:00+0000,296.77
20190826T19:00:00+0000,432.848
20190826T20:00:00+0000,520.206
20190826T21:00:00+0000,605.834
20190826T22:00:00+0000,812.27
20190826T23:00:00+0000,347.919
20190827T00:00:00+0000,283.935
20190827T01:00:00+0000,75.7003
20190827T02:00:00+0000,13.7972
20190827T03:00:00+0000,0.0
20190827T04:00:00+0000,0.0
20190827T05:00:00+0000,0.0
20190827T06:00:00+0000,0.0
20190827T07:00:00+0000,0.0
20190827T08:00:00+0000,0.0
20190827T09:00:00+0000,0.0
20190827T10:00:00+0000,0.0
20190827T11:00:00+0000,0.0
20190827T12:00:00+0000,0.0
20190827T13:00:00+0000,0.0106771
20190827T14:00:00+0000,58.4413
20190827T15:00:00+0000,268.702
20190827T16:00:00+0000,496.64
20190827T17:00:00+0000,695.389
20190827T18:00:00+0000,846.571
20190827T19:00:00+0000,938.449
20190827T20:00:00+0000,964.24
20190827T21:00:00+0000,922.055
20190827T22:00:00+0000,814.942
20190827T23:00:00+0000,650.839
20190828T00:00:00+0000,442.817
20190828T01:00:00+0000,212.423
20190828T02:00:00+0000,27.7148
20190828T03:00:00+0000,0.0
20190828T04:00:00+0000,0.0
20190828T05:00:00+0000,0.0
20190828T06:00:00+0000,0.0
20190828T07:00:00+0000,0.0
20190828T08:00:00+0000,0.0
20190828T09:00:00+0000,0.0
20190828T10:00:00+0000,0.0
20190828T11:00:00+0000,0.0
20190828T12:00:00+0000,0.0
20190828T13:00:00+0000,0.00690269
20190828T14:00:00+0000,57.1914
20190828T15:00:00+0000,267.066
20190828T16:00:00+0000,495.189
20190828T17:00:00+0000,694.038
20190828T18:00:00+0000,845.185
20190828T19:00:00+0000,936.893
20190828T20:00:00+0000,962.391
20190828T21:00:00+0000,919.809
20190828T22:00:00+0000,812.228
20190828T23:00:00+0000,647.622
20190829T00:00:00+0000,439.125
20190829T01:00:00+0000,180.043
20190829T02:00:00+0000,9.07557
20190829T03:00:00+0000,0.0
20190829T04:00:00+0000,0.0
20190829T05:00:00+0000,0.0
20190829T06:00:00+0000,0.0
20190829T07:00:00+0000,0.0
20190829T08:00:00+0000,0.0
20190829T09:00:00+0000,0.0
20190829T10:00:00+0000,0.0
20190829T11:00:00+0000,0.0
20190829T12:00:00+0000,0.0
20190829T13:00:00+0000,0.00140687
20190829T14:00:00+0000,19.5834
20190829T15:00:00+0000,92.8959
20190829T16:00:00+0000,172.8
20190829T17:00:00+0000,287.451
20190829T18:00:00+0000,306.283
20190829T19:00:00+0000,369.905
20190829T20:00:00+0000,342.411
20190829T21:00:00+0000,321.124
20190829T22:00:00+0000,293.827
20190829T23:00:00+0000,631.767
20190830T00:00:00+0000,432.533
20190830T01:00:00+0000,204.531
20190830T02:00:00+0000,24.1935
20190830T03:00:00+0000,0.0
20190830T04:00:00+0000,0.0
20190830T05:00:00+0000,0.0
20190830T06:00:00+0000,0.0
20190830T07:00:00+0000,0.0
20190830T08:00:00+0000,0.0
20190830T09:00:00+0000,0.0
20190830T10:00:00+0000,0.0
20190830T11:00:00+0000,0.0
20190830T12:00:00+0000,0.0
20190830T13:00:00+0000,0.00188396
20190830T14:00:00+0000,54.7253
20190830T15:00:00+0000,263.754
20190830T16:00:00+0000,492.217
20190830T17:00:00+0000,691.234
20190830T18:00:00+0000,842.282
20190830T19:00:00+0000,933.622
20190830T20:00:00+0000,958.508
20190830T21:00:00+0000,915.115
20190830T22:00:00+0000,806.584
20190830T23:00:00+0000,640.969
20190831T00:00:00+0000,431.531
20190831T01:00:00+0000,200.508
20190831T02:00:00+0000,22.5086
20190831T03:00:00+0000,0.0
20190831T04:00:00+0000,0.0
20190831T05:00:00+0000,0.0
20190831T06:00:00+0000,0.0
20190831T07:00:00+0000,0.0
20190831T08:00:00+0000,0.0
20190831T09:00:00+0000,0.0
20190831T10:00:00+0000,0.0
20190831T11:00:00+0000,0.0
20190831T12:00:00+0000,0.0
20190831T13:00:00+0000,0.000361832
20190831T14:00:00+0000,53.5097
20190831T15:00:00+0000,262.079
20190831T16:00:00+0000,490.696
20190831T17:00:00+0000,689.781
20190831T18:00:00+0000,840.764
20190831T19:00:00+0000,931.906
20190831T20:00:00+0000,956.473
20190831T21:00:00+0000,912.666
20190831T22:00:00+0000,803.655
20190831T23:00:00+0000,637.534
20190901T00:00:00+0000,160.79
20190901T01:00:00+0000,147.917
20190901T02:00:00+0000,7.3067
20190901T03:00:00+0000,0.0
20190901T04:00:00+0000,0.0
20190901T05:00:00+0000,0.0
20190901T06:00:00+0000,0.0
20190901T07:00:00+0000,0.0
20190901T08:00:00+0000,0.0
20190901T09:00:00+0000,0.0
20190901T10:00:00+0000,0.0
20190901T11:00:00+0000,0.0
20190901T12:00:00+0000,0.0
20190901T13:00:00+0000,0.0
20190901T14:00:00+0000,52.306
20190901T15:00:00+0000,260.389
20190901T16:00:00+0000,489.151
20190901T17:00:00+0000,688.293
20190901T18:00:00+0000,839.201
20190901T19:00:00+0000,930.135
20190901T20:00:00+0000,954.377
20190901T21:00:00+0000,910.149
20190901T22:00:00+0000,800.654
20190901T23:00:00+0000,345.545
20190902T00:00:00+0000,170.314
20190902T01:00:00+0000,68.5616
20190902T02:00:00+0000,6.75459
20190902T03:00:00+0000,0.0
20190902T04:00:00+0000,0.0
20190902T05:00:00+0000,0.0
20190902T06:00:00+0000,0.0
20190902T07:00:00+0000,0.0
20190902T08:00:00+0000,0.0
20190902T09:00:00+0000,0.0
20190902T10:00:00+0000,0.0
20190902T11:00:00+0000,0.0
20190902T12:00:00+0000,0.0
20190902T13:00:00+0000,0.0
20190902T14:00:00+0000,51.1143
20190902T15:00:00+0000,258.686
20190902T16:00:00+0000,487.581
20190902T17:00:00+0000,686.77
20190902T18:00:00+0000,837.592
20190902T19:00:00+0000,928.309
20190902T20:00:00+0000,952.218
20190902T21:00:00+0000,907.565
20190902T22:00:00+0000,797.584
20190902T23:00:00+0000,302.617
20190903T00:00:00+0000,310.53
20190903T01:00:00+0000,179.596
20190903T02:00:00+0000,6.33811
20190903T03:00:00+0000,0.0
20190903T04:00:00+0000,0.0
20190903T05:00:00+0000,0.0
20190903T06:00:00+0000,0.0
20190903T07:00:00+0000,0.0
20190903T08:00:00+0000,0.0
20190903T09:00:00+0000,0.0
20190903T10:00:00+0000,0.0
20190903T11:00:00+0000,0.0
20190903T12:00:00+0000,0.0
20190903T13:00:00+0000,0.0
20190903T14:00:00+0000,49.9348
20190903T15:00:00+0000,256.97
20190903T16:00:00+0000,485.985
20190903T17:00:00+0000,685.211
20190903T18:00:00+0000,835.937
20190903T19:00:00+0000,926.428
20190903T20:00:00+0000,949.996
20190903T21:00:00+0000,904.912
20190903T22:00:00+0000,381.333
20190903T23:00:00+0000,219.383
20190904T00:00:00+0000,415.541
20190904T01:00:00+0000,64.3844
20190904T02:00:00+0000,16.3194
20190904T03:00:00+0000,0.0
20190904T04:00:00+0000,0.0
20190904T05:00:00+0000,0.0
20190904T06:00:00+0000,0.0
20190904T07:00:00+0000,0.0
20190904T08:00:00+0000,0.0
20190904T09:00:00+0000,0.0
20190904T10:00:00+0000,0.0
20190904T11:00:00+0000,0.0
20190904T12:00:00+0000,0.0
20190904T13:00:00+0000,0.0
20190904T14:00:00+0000,48.7674
20190904T15:00:00+0000,255.239
20190904T16:00:00+0000,484.364
20190904T17:00:00+0000,661.398
20190904T18:00:00+0000,568.531
20190904T19:00:00+0000,924.492
20190904T20:00:00+0000,910.751
20190904T21:00:00+0000,902.193
20190904T22:00:00+0000,739.803
20190904T23:00:00+0000,242.384
20190905T00:00:00+0000,411.384
20190905T01:00:00+0000,179.716
20190905T02:00:00+0000,14.921
20190905T03:00:00+0000,0.0
20190905T04:00:00+0000,0.0
20190905T05:00:00+0000,0.0
20190905T06:00:00+0000,0.0
20190905T07:00:00+0000,0.0
20190905T08:00:00+0000,0.0
20190905T09:00:00+0000,0.0
20190905T10:00:00+0000,0.0
20190905T11:00:00+0000,0.0
20190905T12:00:00+0000,0.0
20190905T13:00:00+0000,0.0
20190905T14:00:00+0000,47.6121
20190905T15:00:00+0000,253.493
20190905T16:00:00+0000,482.717
20190905T17:00:00+0000,681.983
20190905T18:00:00+0000,832.486
20190905T19:00:00+0000,922.499
20190905T20:00:00+0000,945.364
20190905T21:00:00+0000,671.407
20190905T22:00:00+0000,414.07
20190905T23:00:00+0000,526.729
20190906T00:00:00+0000,351.589
20190906T01:00:00+0000,61.4048
20190906T02:00:00+0000,4.75479
20190906T03:00:00+0000,0.0
20190906T04:00:00+0000,0.0
20190906T05:00:00+0000,0.0
20190906T06:00:00+0000,0.0
20190906T07:00:00+0000,0.0
20190906T08:00:00+0000,0.0
20190906T09:00:00+0000,0.0
20190906T10:00:00+0000,0.0
20190906T11:00:00+0000,0.0
20190906T12:00:00+0000,0.0
20190906T13:00:00+0000,0.0
20190906T14:00:00+0000,46.4688
20190906T15:00:00+0000,251.732
20190906T16:00:00+0000,481.043
20190906T17:00:00+0000,680.313
20190906T18:00:00+0000,830.69
20190906T19:00:00+0000,812.757
20190906T20:00:00+0000,930.696
20190906T21:00:00+0000,896.553
20190906T22:00:00+0000,784.609
20190906T23:00:00+0000,539.461
20190907T00:00:00+0000,274.57
20190907T01:00:00+0000,147.777
20190907T02:00:00+0000,6.47077
20190907T03:00:00+0000,0.0
20190907T04:00:00+0000,0.0
20190907T05:00:00+0000,0.0
20190907T06:00:00+0000,0.0
20190907T07:00:00+0000,0.0
20190907T08:00:00+0000,0.0
20190907T09:00:00+0000,0.0
20190907T10:00:00+0000,0.0
20190907T11:00:00+0000,0.0
20190907T12:00:00+0000,0.0
20190907T13:00:00+0000,0.0
20190907T14:00:00+0000,45.3375
20190907T15:00:00+0000,249.956
20190907T16:00:00+0000,479.341
20190907T17:00:00+0000,678.604
20190907T18:00:00+0000,828.845
20190907T19:00:00+0000,918.345
20190907T20:00:00+0000,940.482
20190907T21:00:00+0000,893.633
20190907T22:00:00+0000,781.197
20190907T23:00:00+0000,611.564
20190908T00:00:00+0000,398.559
20190908T01:00:00+0000,166.806
20190908T02:00:00+0000,7.93205
20190908T03:00:00+0000,0.0
20190908T04:00:00+0000,0.0
20190908T05:00:00+0000,0.0
20190908T06:00:00+0000,0.0
20190908T07:00:00+0000,0.0
20190908T08:00:00+0000,0.0
20190908T09:00:00+0000,0.0
20190908T10:00:00+0000,0.0
20190908T11:00:00+0000,0.0
20190908T12:00:00+0000,0.0
20190908T13:00:00+0000,0.0
20190908T14:00:00+0000,32.7211
20190908T15:00:00+0000,177.188
20190908T16:00:00+0000,291.343
20190908T17:00:00+0000,452.478
20190908T18:00:00+0000,778.574
20190908T19:00:00+0000,916.182
20190908T20:00:00+0000,937.947
20190908T21:00:00+0000,890.648
20190908T22:00:00+0000,777.719
20190908T23:00:00+0000,607.593
20190909T00:00:00+0000,394.172
20190909T01:00:00+0000,124.437
20190909T02:00:00+0000,4.78613
20190909T03:00:00+0000,0.0
20190909T04:00:00+0000,0.0
20190909T05:00:00+0000,0.0
20190909T06:00:00+0000,0.0
20190909T07:00:00+0000,0.0
20190909T08:00:00+0000,0.0
20190909T09:00:00+0000,0.0
20190909T10:00:00+0000,0.0
20190909T11:00:00+0000,0.0
20190909T12:00:00+0000,0.0
20190909T13:00:00+0000,0.0
20190909T14:00:00+0000,43.1102
20190909T15:00:00+0000,246.353
20190909T16:00:00+0000,475.851
20190909T17:00:00+0000,675.068
20190909T18:00:00+0000,825.007
20190909T19:00:00+0000,913.963
20190909T20:00:00+0000,886.711
20190909T21:00:00+0000,310.659
20190909T22:00:00+0000,286.058
20190909T23:00:00+0000,262.248
20190910T00:00:00+0000,164.273
20190910T01:00:00+0000,63.5465
20190910T02:00:00+0000,8.89979
20190910T03:00:00+0000,0.0
20190910T04:00:00+0000,0.0
20190910T05:00:00+0000,0.0
20190910T06:00:00+0000,0.0
20190910T07:00:00+0000,0.0
20190910T08:00:00+0000,0.0
20190910T09:00:00+0000,0.0
20190910T10:00:00+0000,0.0
20190910T11:00:00+0000,0.0
20190910T12:00:00+0000,0.0
20190910T13:00:00+0000,0.0
20190910T14:00:00+0000,42.0139
20190910T15:00:00+0000,244.526
20190910T16:00:00+0000,474.062
20190910T17:00:00+0000,673.239
20190910T18:00:00+0000,823.014
20190910T19:00:00+0000,769.463
20190910T20:00:00+0000,520.441
20190910T21:00:00+0000,585.529
20190910T22:00:00+0000,510.118
20190910T23:00:00+0000,505.954
20190911T00:00:00+0000,380.237
20190911T01:00:00+0000,151.688
20190911T02:00:00+0000,5.43268
20190911T03:00:00+0000,0.0
20190911T04:00:00+0000,0.0
20190911T05:00:00+0000,0.0
20190911T06:00:00+0000,0.0
20190911T07:00:00+0000,0.0
20190911T08:00:00+0000,0.0
20190911T09:00:00+0000,0.0
20190911T10:00:00+0000,0.0
